name,description,stars,forks,language,keywords,platform,package_manager_url,homepage,repository_url,status,rank
qtdatasetviewer,Torch dataset explorer,0,0,Python,"python, package, torch, dataset, poetry",Pypi,https://pypi.org/project/qtdatasetviewer/,https://github.com/toretak/qtdatasetviewer,https://github.com/toretak/qtdatasetviewer,,7
stucco,Soft Tracking Using Contacts for Cluttered Objects,2,0,Python,"robotics, perception, tracking, pytorch, contact",Pypi,https://pypi.org/project/stucco/,https://johnsonzhong.me/projects/stucco/,https://github.com/UM-ARM-Lab/stucco,,7
spliceai-pytorch,SpliceAI - Pytorch,0,0,Jupyter Notebook,"artificial, intelligence, genomics, RNA, splicing, artificial-intelligence, bioinformatics, computational-biology, deep-learning, deep-neural-networks, reproduction, variant-effect-prediction",Pypi,https://pypi.org/project/spliceai-pytorch/,https://github.com/dohlee/spliceai-pytorch,https://github.com/dohlee/spliceai-pytorch,,7
dicee,Dice embedding is an open-source project for making cryptocurrency available for everyone.,12,3,Python,,Pypi,https://pypi.org/project/dicee/,https://github.com/dice-group/dice-embeddings,https://github.com/dice-group/dice-embeddings,,7
alicia,"A CLI to download, train, test, predict and compare an image classifiers.",1,0,Python,"neural-network, classifiers, image, machine-learning, performance, diff, compare, ai, torch, torchvision, artificial-intelligence, classifier, command-line, mnist, neural-networks, python, pytorch-implementation",Pypi,https://pypi.org/project/alicia/,https://pypi.org/project/alicia/,https://github.com/aemonge/alicia,,7
pyrovelocity,A multivariate RNA Velocity model to estimate future cell states with uncertainty using probabilistic modeling with pyro.,17,2,Python,"cell-fate-determination, deep-generative-model, developmental-trajectories, multiomics, probabilistic-models, probabilistic-programming, rna-splicing, rna-splicing-analysis, rna-velocity, rna-velocity-estimation, single-cell-genomics, single-cell-multiomics, single-cell-rna-seq, transcriptomics",Pypi,https://pypi.org/project/pyrovelocity/,https://github.com/pinellolab/pyrovelocity,https://github.com/pinellolab/pyrovelocity,,7
go-subtitle,Generate subtitle from audio or video file,0,0,Python,,Pypi,https://pypi.org/project/go-subtitle/,https://github.com/RedHeartSecretMan/go_subtitle,https://github.com/RedHeartSecretMan/go_subtitle,,7
gan-evaluator,GAN Evaluator for IS and FID,5,0,Python,"GAN, evaluator, IS, FID, inception, dcgan, deep-learning, evaluation-framework, evaluation-metrics, fid-score, frechet-inception-distance, generation, generative-adversarial-network, generative-model, inception-score, metrics, pytorch, pytorch-gan, pytorch-implmention, svhn-dataset, torchvision",Pypi,https://pypi.org/project/gan-evaluator/,https://github.com/ChenLiu-1996/GAN-evaluator,https://github.com/ChenLiu-1996/GAN-evaluator,,7
cmprs-eden,EDEN compression written in PyTorch,0,0,Python,,Pypi,https://pypi.org/project/cmprs-eden/,https://github.com/cmprs/eden,https://github.com/cmprs/eden,,6
torch-model-state,PyTorch Model State Save & Load,0,0,Python,"PyTorch, Model, State",Pypi,https://pypi.org/project/torch-model-state/,https://github.com/FebruaryBreeze/torch-model-state,https://github.com/FebruaryBreeze/torch-model-state,,6
combustion,Helpers for PyTorch model training/testing,2,1,Python,"deep, learning, pytorch, deep-learning",Pypi,https://pypi.org/project/combustion/,https://github.com/TidalPaladin/combustion,https://github.com/TidalPaladin/combustion,,6
mtSC,mtSC,0,0,Python,"metric-learning, multiple-references, multitask-learning, single-cell-assignment",Pypi,https://pypi.org/project/mtSC/,https://github.com/bm2-lab/mtSC,https://github.com/bm2-lab/mtSC,,6
t-normalizer,TextNormalizer perform fully supervised text normalization,1,0,Python,,Pypi,https://pypi.org/project/t-normalizer/,https://github.com/fourat-bs/TextNormalizer,https://github.com/fourat-bs/TextNormalizer,,6
molmapnets,Neural networks for MolMap generated features,0,0,Jupyter Notebook,"MolMap, Molecular, python, pytorch",Pypi,https://pypi.org/project/molmapnets/,https://github.com/riversdark/molmapnets/tree/master/,https://github.com/riversdark/molmapnets,,6
mangoes,Mangoes v2 is a toolbox for constructing and evaluating static or contextual token vector representations (aka word embeddings).,0,0,,,Pypi,https://pypi.org/project/mangoes/,https://gitlab.inria.fr/magnet/mangoes/,,,6
x-maes,X-MAEs - Pytorch,0,0,Python,"artificial, intelligence, attention, mechanism, transformers, mae",Pypi,https://pypi.org/project/x-maes/,https://github.com/Mmhmmmmm/x-maes,https://github.com/Mmhmmmmm/x-maes,,6
easybird,A python toolkit for Bird Activity Detection (BAD),3,0,Python,"bad, bird, bird-activity-detection, bird-detection, bird-monitoring, birdsong",Pypi,https://pypi.org/project/easybird/,https://github.com/realzza/easybird,https://github.com/realzza/easybird,,6
SiriusCXRseg,Проект по сегментации легких.,3,0,Python,,Pypi,https://pypi.org/project/SiriusCXRseg/,https://github.com/SenpaiBabai/CXRsegmentation,https://github.com/SenpaiBabai/CXRsegmentation,,6
SiriusCXR,Проект по сегментации легких.,3,0,Python,,Pypi,https://pypi.org/project/SiriusCXR/,https://github.com/SenpaiBabai/CXRsegmentation,https://github.com/SenpaiBabai/CXRsegmentation,,6
torch-treecrf,A PyTorch implementation of Tree-structured Conditional Random Fields.,2,0,Python,"torch, conditional-random-fields, machine-learning, python-library, pytorch",Pypi,https://pypi.org/project/torch-treecrf/,https://github.com/althonos/torch-treecrf,https://github.com/althonos/torch-treecrf,,6
fastseq,Efficient implementations of sequence models with fast performance,0,0,,"NLP, NLG, deep, learning, transformer, sequence, pytorch, tensorflow, BERT, GPT, GPT-2, Microsoft",Pypi,https://pypi.org/project/fastseq/,https://github.com/microsoft/fastseq,https://github.com/microsoft/fastseq,,6
coreml,Generic Framework for ML projects,0,0,Python,,Pypi,https://pypi.org/project/coreml/,https://github.com/dalmia/coreml,https://github.com/dalmia/coreml,,6
Sirius-CXRsegmentation,Проект по сегментации легких.,3,0,Python,,Pypi,https://pypi.org/project/Sirius-CXRsegmentation/,https://github.com/SenpaiBabai/CXRsegmentation,https://github.com/SenpaiBabai/CXRsegmentation,,6
CXRsegmentation,Проект по сегментации легких.,3,0,Python,,Pypi,https://pypi.org/project/CXRsegmentation/,https://github.com/SenpaiBabai/CXRsegmentation,https://github.com/SenpaiBabai/CXRsegmentation,,6
fairmotion,fairmotion is FAIR's library for human motion research,0,0,,,Pypi,https://pypi.org/project/fairmotion/,https://github.com/fairinternal/fairmotion,https://github.com/fairinternal/fairmotion,,6
torch-lr-scheduler,PyTorch Optimizer Lr Scheduler,1,0,Python,"PyTorch, Lr, Scheduler",Pypi,https://pypi.org/project/torch-lr-scheduler/,https://github.com/FebruaryBreeze/torch-lr-scheduler,https://github.com/FebruaryBreeze/torch-lr-scheduler,,6
aft-pt,Attention Free Transformer - Pytorch,0,0,Python,"artificial, intelligence, deep, learning, attention, free, transformer, self-attention, natural, language, processing",Pypi,https://pypi.org/project/aft-pt/,https://github.com/shendezhou/aft-pytorch,https://github.com/shendezhou/aft-pytorch,,6
PyTorch-ProbGraph,Hierarchical Probabilistic Graphical Models in PyTorch,2,0,Python,,Pypi,https://pypi.org/project/PyTorch-ProbGraph/,https://github.com/kpoeppel/pytorch_probgraph/,https://github.com/kpoeppel/pytorch_probgraph,,6
aimmo-models,Python Package and Tools for Deep Learning Model Deployment,0,0,,"AIMMO, Models",Pypi,https://pypi.org/project/aimmo-models/,https://github.com/bluewhalekr/aimmo-models,https://github.com/bluewhalekr/aimmo-models,,6
cnext,The data-centric workspace for AI & DS,0,0,,,Pypi,https://pypi.org/project/cnext/,https://cyc-ai.com/,,,6
vsdkx-model-yolo-torch,vsdkx-model-yolo-torch,0,0,Python,,Pypi,https://pypi.org/project/vsdkx-model-yolo-torch/,https://github.com/natix-io/vsdkx-model-yolo-torch.git,https://github.com/natix-io/vsdkx-model-yolo-torch,,6
torchvision-yolov3,A minimal PyTorch implementation of YOLOv3.,0,0,Python,,Pypi,https://pypi.org/project/torchvision-yolov3/,https://github.com/danilopeixoto/torchvision-yolov3,https://github.com/danilopeixoto/torchvision-yolov3,,6
mxmcpy,Multi Model Monte Carlo with Python,5,0,Python,,Pypi,https://pypi.org/project/mxmcpy/,https://github.com/nasa/MXMCPy,https://github.com/nasa/MXMCPy,,6
chrislab,An advanced tool for doing experimental study.,1,0,Python,,Pypi,https://pypi.org/project/chrislab/,https://github.com/chrisjihee/chrislab,https://github.com/chrisjihee/chrislab,,6
shazbot,Sound Hierarchy Attribute Zeitgeist Before Oligarchy Take,0,0,Jupyter Notebook,"MIR, embeddings",Pypi,https://pypi.org/project/shazbot/,https://github.com/drscotthawley/shazbot/tree/master/,https://github.com/drscotthawley/shazbot,,6
ratio-t2e,Linear left barrier loss and data augmention for survival anlysis,0,0,,"survival, ridge, censored, data, ML",Pypi,https://pypi.org/project/ratio-t2e/,,,,6
helperfns,This package provide some python helper functions that are useful in machine learning.,0,0,,"python, python3, helper-functions, text, cleaning, visualization, machine-learning",Pypi,https://pypi.org/project/helperfns/,,,,6
transformers-keras-dataloader,"Transformers Keras Dataloader provides an EmbeddingDataLoader class, a subclass of keras.utils.Sequence which enables real-time embedding generation from pretrained transformer models while feeding it to your Keras model via batches.",0,0,Python,"transformers, embedding, dataloader, generator, huggingface, attention",Pypi,https://pypi.org/project/transformers-keras-dataloader/,https://github.com/pratikdk/transformers_keras_dataloader,https://github.com/pratikdk/transformers_keras_dataloader,,6
aifeynman,AI Feynman: a Physics-Inspired Method for Symbolic Regression,0,0,,,Pypi,https://pypi.org/project/aifeynman/,https://github.com/SJ001/aifeynman,https://github.com/SJ001/aifeynman,,6
pyxtal-ff,Python code for force field training of crystals,0,0,,,Pypi,https://pypi.org/project/pyxtal-ff/,https://github.com/qzhu2017/PyXtal-FF,https://github.com/qzhu2017/PyXtal-FF,,6
open-graphics,Open Graphics Toolkit,0,0,,,Pypi,https://pypi.org/project/open-graphics/,https://github.com/CachCheng/OpenGraphics,https://github.com/CachCheng/OpenGraphics,,6
rp-compression,gradient compression with random projection,0,0,,"gradient, compression, random, projection",Pypi,https://pypi.org/project/rp-compression/,https://github.com/ElvinKim/rp_compression,https://github.com/ElvinKim/rp_compression,,6
hypermodern-python-cli99,The hypermodern Python project,0,0,Python,hypermodern,Pypi,https://pypi.org/project/hypermodern-python-cli99/,https://github.com/cli99/hypermodern-python-cli99,https://github.com/cli99/hypermodern-python-cli99,,6
alcokit,package to do MIR and learn generative models on top of librosa and pytorch,0,0,Python,,Pypi,https://pypi.org/project/alcokit/,https://github.com/antoinedaurat/alcokit,https://github.com/antoinedaurat/alcokit,,6
tensorwrap,TensorWrap: A high level TensorFlow wrapper for JAX.,0,0,Jupyter Notebook,,Pypi,https://pypi.org/project/tensorwrap/,https://github.com/Impure-King/base-tensorwrap,https://github.com/Impure-King/base-tensorwrap,,6
CellDetection,Cell Detection with PyTorch.,0,0,,"cell, detection, object, segmentation, pytorch, cpn, contour, proposal, network, deep, learning, unet, fzj, julich, juelich, ai",Pypi,https://pypi.org/project/CellDetection/,https://celldetection.org,,,6
TSInterpret,todo,0,0,,,Pypi,https://pypi.org/project/TSInterpret/,https://ipe-wim-gitlab.fzi.de/hoellig/interpretabilitytimeseries,,,6
corigami,C.Origami: cell type-specific chromatin structure prediction.,20,4,Python,"deep, learning, chromatin, prediction, cell, type-specific, epigenetics",Pypi,https://pypi.org/project/corigami/,,https://github.com/tanjimin/C.Origami,,6
DeePipe,The AWS based Deep Learning Pipeline Framework,0,0,Python,,Pypi,https://pypi.org/project/DeePipe/,,https://github.com/marcoplacenti/DeePipe,,6
fast-forward-indexes,Efficient interpolation-based ranking on CPUs,3,0,Python,"ranking, retrieval",Pypi,https://pypi.org/project/fast-forward-indexes/,https://github.com/mrjleo/fast-forward-indexes,https://github.com/mrjleo/fast-forward-indexes,,6
PytorchCNNModules,Pytorch CNN Module collection,0,0,Python,"pytorch, cnn, module, inception, block",Pypi,https://pypi.org/project/PytorchCNNModules/,https://github.com/nktankta/PytorchCNNModules,https://github.com/nktankta/PytorchCNNModules,,6
iqa-Winteryan,'Image Quality Assessments based on PyTorch',0,0,,,Pypi,https://pypi.org/project/iqa-Winteryan/,https://github.com/winterYANGWT/IQA-Image_Quality_Assessment,https://github.com/winterYANGWT/IQA-Image_Quality_Assessment,,6
Titanicbc,Simple neural network interface including pre-trained model for the Kaggle Titanic dataset,0,0,Python,,Pypi,https://pypi.org/project/Titanicbc/,https://github.com/chrisb27/Titanic_Binary,https://github.com/chrisb27/Titanic_Binary,,6
pyprocessors-opennre,Processor based on Huggingface transformers zero-shot classification pipeline,0,0,,,Pypi,https://pypi.org/project/pyprocessors-opennre/,https://github.com/oterrier/pyprocessors_opennre/,https://github.com/oterrier/pyprocessors_opennre,,6
PyIAAS,Code of IAAS Framework,0,0,Python,,Pypi,https://pypi.org/project/PyIAAS/,https://github.com/JasonloveDL/IAAS,https://github.com/JasonloveDL/IAAS,,6
pyIAAS,Code of IAAS Framework,0,0,Python,,Pypi,https://pypi.org/project/pyIAAS/,https://github.com/JasonloveDL/pyIAAS,https://github.com/JasonloveDL/pyIAAS,,6
toxigen,Code support for ToxiGen,0,0,,,Pypi,https://pypi.org/project/toxigen/,https://github.com/microsoft/toxigen,https://github.com/microsoft/toxigen,,6
leaspy,Leaspy is a software package for the statistical analysis of longitudinal data.,0,0,,"leaspy, longitudinal, mixed-model",Pypi,https://pypi.org/project/leaspy/,https://gitlab.com/icm-institute/aramislab/leaspy,https://gitlab.com/icm-institute/aramislab,,6
spirograph,A tool to help building ML pipeline easier for non technical users..,0,2,Python,,Pypi,https://pypi.org/project/spirograph/,https://github.com/mcgill-cpslab/spiral,https://github.com/mcgill-cpslab/spiral,,6
text-category,文本分类,1,0,Python,text_category,Pypi,https://pypi.org/project/text-category/,https://github.com/kunpeng199494/text_category,https://github.com/kunpeng199494/text_category,,6
h5dataset,Accelerated data loading H5 dataset module for  PyTorch.,0,0,Python,,Pypi,https://pypi.org/project/h5dataset/,https://github.com/CeadeS/PyTorchH5Dataset,https://github.com/CeadeS/PyTorchH5Dataset,,6
labml-helpers,A collection of classes and functions to automate common deep learning training patterns,0,0,Python,"machine, learning",Pypi,https://pypi.org/project/labml-helpers/,https://github.com/labml.ai/labml,https://github.com/labml.ai/labml,,6
pytorch-h5dataset,Accelerated data loading H5 dataset module for  PyTorch.,0,0,Python,,Pypi,https://pypi.org/project/pytorch-h5dataset/,https://github.com/CeadeS/PyTorchH5Dataset,https://github.com/CeadeS/PyTorchH5Dataset,,6
waylay-beta,beta release of the Waylay Python SDK,0,0,,,Pypi,https://pypi.org/project/waylay-beta/,https://docs-io.waylay.io/#/api/sdk/python,,,6
pytorch-ood,A Library for Out-of-Distribution Detection with PyTorch,0,0,,"OOD, PyTorch, Out-of-Distribution, Detection",Pypi,https://pypi.org/project/pytorch-ood/,https://gitlab.com/kkirchheim/pytorch-ood,https://gitlab.com/kkirchheim/pytorch-ood,,6
transformer-tools,Tools for Transformers,3,0,Python,"torch, pytorch, transformers, nlp, nlu",Pypi,https://pypi.org/project/transformer-tools/,https://github.com/telekom/transformer-tools,https://github.com/telekom/transformer-tools,,6
cyr,smart ascii to unicode cyrillic converter,0,0,Python,"cyrillic, converter",Pypi,https://pypi.org/project/cyr/,https://github.com/Aleksej10/cyrillic,https://github.com/Aleksej10/cyrillic,,6
orion.algo.robo,TODO,0,2,Python,"Machine, Learning, Deep, Distributed, Optimization",Pypi,https://pypi.org/project/orion.algo.robo/,https://github.com/Epistimio/orion.algo.robo,https://github.com/Epistimio/orion.algo.robo,,6
ddbg,Debugger for ML Datasets,0,0,Python,,Pypi,https://pypi.org/project/ddbg/,https://github.com/ml-illustrated/ddbg,https://github.com/ml-illustrated/ddbg,,6
brownian-diffuser,Brownian diffuser,0,0,Python,"dynamical-systems, generative-modeling, pytorch",Pypi,https://pypi.org/project/brownian-diffuser/,https://github.com/mvinyard/brownian-diffuser,https://github.com/mvinyard/brownian-diffuser,,6
phycv,physics-inspired computer vision algorithms,0,0,,"python, image, processing, computational, imaging, computer, vision, physics-inspired, algorithm",Pypi,https://pypi.org/project/phycv/,,,,6
adjacent-attention-pytorch,Adjacent Attention Network - Pytorch,0,0,,"artificial, intelligence, attention, mechanism, graph, neural, network, transformers",Pypi,https://pypi.org/project/adjacent-attention-pytorch/,https://github.com/lucidrains/adjacent-attention-pytorch,https://github.com/lucidrains/adjacent-attention-pytorch,,6
mag-net,Magnetic Core Loss Modeling using ML,3,3,Jupyter Notebook,"dataset, machine-learning, magnetics, modeling",Pypi,https://pypi.org/project/mag-net/,http://www.princeton.edu/~minjie/magnet.html,,,6
distributed-mean-estimation,Algorithms for Distributed Mean Estimation (DME) in PyTorch,2,0,Jupyter Notebook,,Pypi,https://pypi.org/project/distributed-mean-estimation/,https://github.com/amitport/distributed-mean-estimation,https://github.com/amitport/distributed-mean-estimation,,6
pyscnn,Scalable Convex Neural Networks: a package for fasts convex optimization of shallow neural networks.,1,1,Python,,Pypi,https://pypi.org/project/pyscnn/,,https://github.com/pilancilab/scnn,,6
OpenNIR-XPM,OpenNIR: A Complete Neural Ad-Hoc Ranking Pipeline (Experimaestro version),0,0,Python,experimaestro,Pypi,https://pypi.org/project/OpenNIR-XPM/,https://github.com/bpiwowar/OpenNIR-xpm,https://github.com/bpiwowar/OpenNIR-xpm,,6
bertserini,An end-to-end Open-Domain question answering system,4,3,Python,,Pypi,https://pypi.org/project/bertserini/,https://github.com/rsvp-ai/bertserini,https://github.com/rsvp-ai/bertserini,,6
fast-pytorch-kmeans,a fast kmeans clustering algorithm implemented in pytorch,6,0,Python,"KMeans, K-means, pytorch, machine, learning, product, quantization, ANN",Pypi,https://pypi.org/project/fast-pytorch-kmeans/,https://github.com/DeMoriarty/fast_pytorch_kmeans,https://github.com/DeMoriarty/fast_pytorch_kmeans,,6
followthemoney-predict,Experiments with FtM record linkage,2,0,Jupyter Notebook,,Pypi,https://pypi.org/project/followthemoney-predict/,https://github.com/alephdata/followthemoney-predict/,https://github.com/alephdata/followthemoney-predict,,6
sonotools,Utility functions to aid with machine learning of cardiac ultrasound.,0,0,Python,"ultrasound, bedside, pocus, ffmpeg, opencv, echo, cardiac, artificial, intelligence, ai, machine, learning, ml",Pypi,https://pypi.org/project/sonotools/,https://github.com/davycro/sonotools,https://github.com/davycro/sonotools,,6
npc-engine-import-wizard,Import wizard for npc-engine,0,0,Python,"npc, AI, inference, deep-learning",Pypi,https://pypi.org/project/npc-engine-import-wizard/,https://github.com/npc-engine/npc-engine-import-wizard,https://github.com/npc-engine/npc-engine-import-wizard,,6
metats,Meta-Learning for Time Series Forecasting,3,1,Python,"timeseries, metalearning, forecasting, unsupervised, learning, deeplearning, machine, machinelearning, prediction",Pypi,https://pypi.org/project/metats/,,https://github.com/amirabbasasadi/metats,,6
posggym-agents,A collection of agents and agent training code for posggym.,0,0,Jupyter Notebook,"reinforcement, learning, games, RL, AI, planning, posg",Pypi,https://pypi.org/project/posggym-agents/,,https://github.com/Jjschwartz/posggym-agents,,6
mattstools,Some common utilities used in my DL projects,0,0,,,Pypi,https://pypi.org/project/mattstools/,https://gitlab.cern.ch/mleigh/mattstools,,,6
simple-framework,"Simple training framework for pytorch, with basic training loops and horovod support",0,0,Python,,Pypi,https://pypi.org/project/simple-framework/,https://github.com/mizzmir/Training_framework,https://github.com/mizzmir/Training_framework,,6
windPyTorchUtils,Useful tools for PyTorch projects.,0,0,Python,"utils, PyTorch, utilsgeneral, usage",Pypi,https://pypi.org/project/windPyTorchUtils/,https://github.com/windionleaf/windPyTorchUtils,https://github.com/windionleaf/windPyTorchUtils,,6
kobert4ner,KoBERT for NER(Named Entity Recognition),1,0,Python,,Pypi,https://pypi.org/project/kobert4ner/,https://github.com/2020swchallenge-moai/kobert4ner,https://github.com/2020swchallenge-moai/kobert4ner,,6
torchxai,Visualzation methods that help developers to realize the deep network,0,0,Jupyter Notebook,"deep, learning, torch, explainable, visualization",Pypi,https://pypi.org/project/torchxai/,https://github.com/jimmylin0979/torchxai,https://github.com/jimmylin0979/torchxai,,6
litmnist,PyTorch Lightning demo on the MNIST dataset,0,0,Python,"PyTorch, PyTorch-Lightning, MNIST",Pypi,https://pypi.org/project/litmnist/,https://github.com/XavierJiezou/LitMNIST,https://github.com/XavierJiezou/LitMNIST,,6
scArchest,Transfer learning with Architecture Surgery on Single-cell data,0,0,Jupyter Notebook,,Pypi,https://pypi.org/project/scArchest/,https://github.com/theislab/scarchesp,https://github.com/theislab/scarchesp,,6
pytorchext,pytorch extension,0,0,Python,,Pypi,https://pypi.org/project/pytorchext/,https://github.com/3jane/pytorch_ext,https://github.com/3jane/pytorch_ext,,6
disformers,Huggingface transformers for discord.,0,0,Python,,Pypi,https://pypi.org/project/disformers/,https://github.com/spacedev-official/disformers,https://github.com/spacedev-official/disformers,,6
TLVis,Package to visualise component-based decomposition models such as PCA and PARAFAC,1,0,Python,,Pypi,https://pypi.org/project/TLVis/,https://github.com/marieroald/tlvis,https://github.com/marieroald/tlvis,,6
isn-tractor,Interactome based Individual Specific Networks,1,0,Python,,Pypi,https://pypi.org/project/isn-tractor/,https://github.com/GiadaLalli/ISN-tractor,https://github.com/GiadaLalli/ISN-tractor,,6
fgvcdata,Pytorch Datasets for Fine Grained Visual Classification using a common interface.,3,0,Python,,Pypi,https://pypi.org/project/fgvcdata/,https://github.com/catalys1/fgvc-data-pytorch,https://github.com/catalys1/fgvc-data-pytorch,,6
phobos,Training utility library and config manager for Granular Machine Vision research,0,0,,,Pypi,https://pypi.org/project/phobos/,https://github.com/granularai/phobos,https://github.com/granularai/phobos,,6
cohesion-pipeline,Cohesion measurement to evaluate topic modeling score. call cohesion_df(df),0,0,Python,,Pypi,https://pypi.org/project/cohesion-pipeline/,https://github.com/Berdugo1994/cohesion-pipeline,https://github.com/Berdugo1994/cohesion-pipeline,,6
scmdml,scmdml,0,0,Python,"metric-learning, multiple-references, multitask-learning, single-cell-assignment",Pypi,https://pypi.org/project/scmdml/,https://github.com/bm2-lab/scMDML,https://github.com/bm2-lab/scMDML,,6
compositional-attention-pytorch,Compositional Attention - Pytorch,2,0,Python,"artificial, intelligence, deep, learning, attention, mechanism, artificial-intelligence, attention-mechanism, deep-learning",Pypi,https://pypi.org/project/compositional-attention-pytorch/,https://github.com/lucidrains/compositional-attention-pytorch,https://github.com/lucidrains/compositional-attention-pytorch,,6
DistilTag,,0,0,Python,,Pypi,https://pypi.org/project/DistilTag/,https://github.com/lopentu/DistilTag,https://github.com/lopentu/DistilTag,,6
irisml-tasks-training,IrisML tasks for pytorch training,0,0,,,Pypi,https://pypi.org/project/irisml-tasks-training/,https://github.com/microsoft/irisml-tasks-training,https://github.com/microsoft/irisml-tasks-training,,6
deeptech,A library to help writing ai functions with ease.,1,0,Python,,Pypi,https://pypi.org/project/deeptech/,https://github.com/penguinmenac3/deeptech,https://github.com/penguinmenac3/deeptech,,6
batukh,Document recognizer for multiple languages.,3,1,Python,"ocr, pytorch, tensorflow",Pypi,https://pypi.org/project/batukh/,https://github.com/KoshurNizam/batukh,https://github.com/KoshurNizam/batukh,,6
deep-linear-network,Deep Linear Network - Pytorch,3,0,Python,"artificial, intelligence, attention, mechanism, artificial-intelligence, deep-learning, pytorch",Pypi,https://pypi.org/project/deep-linear-network/,https://github.com/lucidrains/deep-linear-network,https://github.com/lucidrains/deep-linear-network,,6
XCurveLearn,machine learning package,0,0,,,Pypi,https://pypi.org/project/XCurveLearn/,https://gitee.com/Statusrank/xcurve-opt,,,6
cw-torch,Implementation of a Cramer-Wold distance in PyTorch,0,0,Python,"cramerwold, cwae, lcw, autoencoder, cramer, wold",Pypi,https://pypi.org/project/cw-torch/,https://github.com/EszKnop/cw-torch,https://github.com/EszKnop/cw-torch,,6
deepair,PyTorch implementations of Deep reinforcement learning algorithms.,2,0,Python,"reinforcement-learning-algorithms, reinforcement-learning, machine-learning, deep, rl, deep-reinforcement-learning, dqn-pytorch",Pypi,https://pypi.org/project/deepair/,https://github.com/sonnhfit/deepair,https://github.com/sonnhfit/deepair,,6
sms-gap,Library for finding floor gaps in Super Mario Sunshine,0,0,Python,,Pypi,https://pypi.org/project/sms-gap/,https://github.com/sup39/sms-gap,https://github.com/sup39/sms-gap,,6
ttdet,A vision utilities for computer vision,0,0,,"AI, DETECTION, UTILITY",Pypi,https://pypi.org/project/ttdet/,https://github.com/mtbui2010,,,6
hadamard-transform,Fast Walsh–Hadamard Transform (FWHT) in PyTorch,0,0,Python,,Pypi,https://pypi.org/project/hadamard-transform/,https://github.com/amitport/hadamard-transform,https://github.com/amitport/hadamard-transform,,6
blended-tiling,Blended tiling with PyTorch,1,0,Python,"blended-tiling, tiler, tiling, masking, image-processing, pytorch, seamless-tiling",Pypi,https://pypi.org/project/blended-tiling/,https://github.com/progamergov/blended-tiling,https://github.com/progamergov/blended-tiling,,6
synthetig,Synthetig: An open-source synthetic data generation platform.,4,0,Python,"artificial-intelligence, machine-learning, metrics, privacy, quality, simplicity, synthetic-data, synthetic-data-generation, trust",Pypi,https://pypi.org/project/synthetig/,https://github.com/synthetig/synthetig,https://github.com/synthetig/synthetig,,6
pyannotators-zeroshotclassifier,Annotator based on Huggingface transformers zero-shot classification pipeline,0,0,,,Pypi,https://pypi.org/project/pyannotators-zeroshotclassifier/,https://github.com/oterrier/pyannotators_zeroshotclassifier/,https://github.com/oterrier/pyannotators_zeroshotclassifier,,6
ganbase,Utils for GAN research,0,1,Python,gan,Pypi,https://pypi.org/project/ganbase/,https://github.com/innerlee/ganbase,https://github.com/innerlee/ganbase,,6
nemo-bo,Multi-objective optimization of chemical processes with automated machine learning workflows,0,0,,"machine-learning, bayesian-optimization, multi-objective-optimization",Pypi,https://pypi.org/project/nemo-bo/,https://github.com/sustainable-processes/nemo-bo,https://github.com/sustainable-processes/nemo-bo,,6
pytorch-concurrent-dataloader,Dataloader with concurrency improvements (from https://github.com/iarai/concurrent-dataloader),0,0,Python,,Pypi,https://pypi.org/project/pytorch-concurrent-dataloader/,https://github.com/BenediktAlkin/PytorchConcurrentDataloader,https://github.com/BenediktAlkin/PytorchConcurrentDataloader,,6
Poutyne,A simplified framework and utilities for PyTorch.,0,0,,,Pypi,https://pypi.org/project/Poutyne/,https://poutyne.org,,,6
ganzoo,Implementation of all GANs,0,0,Python,gan,Pypi,https://pypi.org/project/ganzoo/,https://github.com/innerlee/ganzoo,https://github.com/innerlee/ganzoo,,6
cloths-segmentation,High quality model for cloths segmentation.,3,0,Python,,Pypi,https://pypi.org/project/cloths-segmentation/,https://github.com/ternaus/cloths_segmentation,https://github.com/ternaus/cloths_segmentation,,6
lightonml,LightOn technologies for Large scale Machine Learning with Optical Processing Unit,0,0,,,Pypi,https://pypi.org/project/lightonml/,https://docs.lighton.ai,,,6
lafhterlearn,Label-Free Handwritten Text Recognition Learner implemented in Pytorch,0,0,Python,"deep-learning, handwriting-recognition, handwritten-text-recognition, machine-learning, neural-networks, ocr, pytorch, neural-network, paper-implementation, self-training",Pypi,https://pypi.org/project/lafhterlearn/,,https://github.com/X-rayLaser/label-free-handwritten-text-recognition-learner,,6
Transformer-Text-AutoEncoder,"Transformer Text AutoEncoder: An autoencoder is a type of artificial neural network used to learn efficient encodings of unlabeled data, the same is employed for textual data employing pre-trained models from the hugging-face library.",0,0,Python,,Pypi,https://pypi.org/project/Transformer-Text-AutoEncoder/,https://github.com/AmanPriyanshu/Transformer-Text-AutoEncoder,https://github.com/AmanPriyanshu/Transformer-Text-AutoEncoder,,6
ckip-transformers,CKIP Transformers,0,0,,,Pypi,https://pypi.org/project/ckip-transformers/,https://ckip-transformers.readthedocs.io,,,6
seqpool,SeqPool: Collection of pooling methods for sequences of embedding vectors,0,0,Python,"artificial, intelligence, deep, learning, pytorch",Pypi,https://pypi.org/project/seqpool/,https://github.com/vvvm23/seqpool,https://github.com/vvvm23/seqpool,,6
